Title,Price,Star-Rating,Sales,Status,Best-Seller,Ratings-Count,Author
A Love That Kills: Stories of Forensic Psychology by Anna Motz,$12.08, , ,Pre-Owned,Top Rated Seller, , 
Arnold Jeffrey Big Book On Small Groups The (UK IMPORT) Book NEW,$29.65, , ,Brand New, , , 
Personality: Classic Theories and Modern Research (5th Edition),$8.96, , ,Pre-Owned, , , 
Do Your Best Every Day to Do Your Best Every Day: Encouraging Words from John Ce,$4.31,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,1 product rating, 
Empire of Pain: The Secret History of the Sackler Dynasty(1984899015) Paperback,$13.99, , , , , , 
"Change Your Thinking, Change Your Life - 9780471735380",$17.75,5.0 out of 5 stars., ,Brand New,Top Rated Seller,2 product ratings, 
"Fatty Fatty Boom Boom: A Memoir of Food, Fat, and Family by Chaudry, Rabia",$4.56, , ,Pre-Owned, , ,"by Chaudry, Rabia "
Surrender to Love: Discovering the Heart of Christian Spirituality [The Spiritua,$8.08, , , ,Top Rated Seller, , 
Sainoor Premji Looking in (Paperback),$13.45, , ,Pre-Owned,Top Rated Seller, , 
Calm Down - How to Control Frustration and Anger (Overcoming common problems) B,$3.19,3.0 out of 5 stars.,39 sold,Pre-Owned, ,1 product rating, 
Fire in the Belly: On Being a Man By Sam Keen. 9780749911287,$3.77,5.0 out of 5 stars.,21 sold,Pre-Owned, ,1 product rating, 
French Women Don't Get Fat: The Secret of Eating for Pleasure,$4.99,4.5 out of 5 stars.,26 sold,Brand New, ,50 product ratings,"by Guiliano, Mireille "
"Bullies, Tyrants, and Impossible People: How to Beat Them Without Joining Them",$5.60, , ,Pre-Owned, , ,"by Shapiro, Ronald M.; Jankowski,... "
The Hidden Chimp,$11.25, , ,Pre-Owned,Top Rated Seller, , 
A Thousand Paths to Generosity,$4.99, , ,Brand New, , ,"by Powell, Micheal; Allen, Robert;... "
"French Women Don't Get Fat: The Sec- hardcover, Mireille Guiliano, 9781400042128",$3.84,4.5 out of 5 stars., ,Pre-Owned,Top Rated Seller,50 product ratings, 
Mark (Mark William) Epstein Mark Epstein Dalai Thoughts without a Th (Paperback),$20.63, , ,Brand New,Top Rated Seller, , 
"Journey Into Darkness by Douglas, John",$4.58,5.0 out of 5 stars.,45 sold,Brand New, ,6 product ratings,"by Douglas, John "
James Hillman RE-Visioning Psychology (Taschenbuch),$21.75, , , ,Top Rated Seller, , 
Connor Whiteley Forensic Psychology Workbook (Paperback) (UK IMPORT),$13.80, , ,Pre-Owned,Top Rated Seller, , 
The Path of Elemental Witchcraft: A Wyrd Woman's Book of Shadows (Sacred Planet,$8.21, , ,Pre-Owned,Top Rated Seller, , 
Changing Behavior: Immediately Transform Your Relationships with...,$9.96, , ,Brand New, , ,"by Donadio, Georgianna "
Rip It Up: The radically new approach to changing your life By  .9780230752078,$4.44,5.0 out of 5 stars.,22 sold,Pre-Owned, ,1 product rating, 
Max Lucado How Happiness Happens (Paperback),$16.33, , ,Brand New,Top Rated Seller, , 
"Homecoming: Reclaiming and Championing Your Inner Child by Bradshaw, John",$5.53,5.0 out of 5 stars.,41 sold,Pre-Owned, ,20 product ratings,"by Bradshaw, John "
Self and Others-R. D. Laing,$30.47, , , , , , 
The Psychology Book by N/A Book The Cheap Fast Free Post,$4.56,5.0 out of 5 stars.,725 sold,Pre-Owned, ,4 product ratings, 
The Male Brain: A Breakthrough Understanding of How Men and Boys Think,$5.16,4.5 out of 5 stars.,19 sold, , ,4 product ratings,"by Brizendine, Louann "
The Oz Principle: Getting Results Through Individual and Organizational Accounta,$3.77,4.5 out of 5 stars., ,Brand New, ,8 product ratings, 
Living Sober by Anonymous,$5.34,5.0 out of 5 stars.,795 sold,Brand New, ,67 product ratings,by Anonymous 
"Negotiating Your Salary: How to Make $1000 a - Chapman, 9781580083102, paperback",$4.33,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,1 product rating, 
Don Miguel Ruiz Wisdom from the Four Agreements (Hardback) (US IMPORT),$12.19,4.5 out of 5 stars., ,Brand New,Top Rated Seller,16 product ratings, 
"To Sell Is Human: The Surprising Truth about Moving Others by Pink, Daniel H.",$7.17,5.0 out of 5 stars., ,Pre-Owned, ,13 product ratings,"by Pink, Daniel H. "
"Children's Past Lives: How Past Life Memories Affect Your Child by Bowman, Carol",$5.03,4.5 out of 5 stars.,21 sold,Brand New, ,6 product ratings,"by Bowman, Carol "
"How to Decide: Simple Tools for Making Better Choices by Duke, Annie , paperback",$5.89, , ,Brand New,Top Rated Seller, , 
Alexander Lowen Fear of Life (Paperback)  (US IMPORT),$28.77, , , ,Top Rated Seller, , 
"Candace Plattor Loving an Addict, Loving Yourself (Paperback)",$20.05, , ,Pre-Owned,Top Rated Seller, , 
The Eye,$4.58, , ,Brand New, , ,by  
Elizabeth Hellmuth Ma The Psychology of Music: A Very Short Introd (Taschenbuch),$13.81, , , ,Top Rated Seller, , 
"The Broken Brain: The Biological Revolution in Psychiatry by Andreasen, Nancy C.",$4.99, ,8 sold,Pre-Owned, , ,"by Andreasen, Nancy C. "
Kairen Cullen The Psychology of Parenting Teenagers (Paperback) (UK IMPORT),$12.68, , , ,Top Rated Seller, , 
"Rated X : How Porn Liberated Me from Hollywood Hardcover by Ward, Maitland New",$10.99,5.0 out of 5 stars., ,Brand New, ,1 product rating, 
Anton A. Bucher Lebensernte (Paperback),$33.31, , , ,Top Rated Seller, , 
Toni Mackenzie Your Flight to Happiness (Paperback),$22.15, , ,Pre-Owned,Top Rated Seller, , 
Ken Robinson Lou Aronica The Element (Paperback),$16.79,5.0 out of 5 stars., , ,Top Rated Seller,2 product ratings, 
"The Examined Life: How We Lose and Find Ourselves,Stephen Grosz- 9780099549031",$3.13,5.0 out of 5 stars.,106 sold,Pre-Owned, ,10 product ratings, 
"Be Your Future Self Now by Benjamin Hardy, Dr.",$12.67, ,19 sold,Pre-Owned,Top Rated Seller, , 
The Successful Self By Dorothy Rowe,$3.19, ,28 sold, , , , 
Bob Mueller Finding Your Butkus (Paperback),$21.24, , ,Pre-Owned,Top Rated Seller, , 
"Psych: the Call of the Mild by Rabkin, William",$4.62,5.0 out of 5 stars., , , ,3 product ratings,"by Rabkin, William "
Flawless!: Your Top-Ten Character Defects and What to Do about Them,$5.26,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating,"by Tartaglia, Louis A. "
Arno Gruen The Betrayal of the Self (Paperback),$19.25, , ,Pre-Owned,Top Rated Seller, , 
"Youre Not the Problem (HB), How Emotions Are Made, How Healing Works 3 Books Set",$29.18,5.0 out of 5 stars., ,Brand New, ,5 product ratings, 
Richard Bass Beyond Coping Skills (Paperback),$25.18, , ,Pre-Owned,Top Rated Seller, , 
Anxiously Attached Becoming More Secure in Life and Love by Jessica Baum,$14.20,5.0 out of 5 stars.,28 sold,Brand New, ,1 product rating, 
Bertrand Russell The Problems of Philosophy (Paperback),$16.31, , ,Brand New,Top Rated Seller, , 
"Think Again: The Power of Knowing What You Don't Know by Grant, Adam , hardcover",$6.84,5.0 out of 5 stars., , ,Top Rated Seller,6 product ratings, 
Aesthetic Intelligence : How to Boost It and Use It in Business and Beyond!,$2.99,5.0 out of 5 stars.,10 sold,Pre-Owned, ,1 product rating, 
Flipnosis: The Art of Split-Second Persuasion By Kevin Dutton. 9780434016914,$4.18,4.0 out of 5 stars.,39 sold, , ,2 product ratings, 
The Hero Code : Lessons Learned from Lives Well Lived William H.,$6.50,5.0 out of 5 stars., ,Pre-Owned, ,5 product ratings, 
Frantz Fanon The Psychiatric Writings from Alienation and Freedom (Paperback),$34.27, , ,Brand New,Top Rated Seller, , 
Danny Uribe Masep The Water Polo Psychology Workbook (Paperback),$20.95, , , ,Top Rated Seller, , 
"Кругом одни идиоты. Если вам так кажется, возможно, вам не кажется",$15.95, , ,Pre-Owned, , , 
Ali Abdaal Feel-Good Productivity (Paperback),$29.81, , , ,Top Rated Seller, , 
Disconnected Kids: The Groundbreaking Brain Balance Program for Children with...,$6.03,5.0 out of 5 stars.,25 sold,Brand New, ,4 product ratings,"by Melillo, Robert "
Vision Board By Joyce Schwarz. 9780061956386,$4.07,5.0 out of 5 stars.,10 sold,Brand New, ,1 product rating, 
The Soul of Shame: Retelling the Stories We Believe about Ourselves by Thompson,$15.52,4.5 out of 5 stars., , , ,7 product ratings, 
"Adjust (with Coursemate, 1 Term (6 - Paperback, by Weiten Wayne; Hammer - Good",$10.55,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,2 product ratings, 
"Badass Habits: Cultivate the Awareness, Boundaries, and Daily Upgrades You...",$5.14,5.0 out of 5 stars., ,Pre-Owned, ,2 product ratings,"by Sincero, Jen "
Smarter-Dan Hurley,$5.05,5.0 out of 5 stars., , , ,1 product rating, 
Failure to Launch : Why Your Twentysomething Hasn't Grown up... a,$10.54,4.5 out of 5 stars., ,Pre-Owned, ,2 product ratings, 
Work Makes Me Nervous by Berent; Lemley,$6.63, , ,Pre-Owned, , ,by Berent; Lemley 
Oliver James How Not to F*** Them Up (Paperback),$19.00,5.0 out of 5 stars., , ,Top Rated Seller,1 product rating, 
Sekretna Droga do Odkrycia Pewności Siebie Joseph Murphy Potega Podswiadomosci,$12.63, ,20 sold,Pre-Owned, , , 
"C.J. Skuse Collection 2 Books Set (In Bloom, Sweetpea) Paperback",$19.02, , ,Brand New, , , 
The Twelve Steps and Twelve Traditions of Overeaters Anonymous,$4.58,4.5 out of 5 stars.,62 sold,Brand New, ,28 product ratings,by Overeaters Anonymous Incorporated 
"I Hate You, Don't Leave Me: Understanding the Borderline Personality",$7.92,4.5 out of 5 stars.,262 sold, , ,50 product ratings,"by Kriesman, Jerold J.; Kreisman, Jerold J. "
"The Definitive Book of Body Language By Allan Pease, Barbara Pease",$4.44,5.0 out of 5 stars.,43 sold,Pre-Owned, ,1 product rating, 
"Me and White Supremacy: How to Recognise Your Privilege, Combat Racism and Cha,",$4.14,5.0 out of 5 stars.,45 sold, , ,2 product ratings, 
Peter A. Levine Waking the Tiger: Healing Trauma (Paperback),$19.94,4.5 out of 5 stars., ,Pre-Owned,Top Rated Seller,24 product ratings, 
Rom Brafman Ori Brafman Sway (Paperback),$22.32, , , ,Top Rated Seller, , 
Sanjay Gupta Keep Sharp (Paperback),$16.31, , ,Brand New,Top Rated Seller, , 
Health Psychology : A Biopsychosocial Approach Hardcover Richard,$6.08, , ,Pre-Owned, , , 
The Book of Boundaries: Set the limits that will set you free by Melissa Urban,$18.07, ,27 sold, ,Top Rated Seller, , 
Robin Sharma The Greatness Guide Book 2 (Paperback),$21.17, , ,Pre-Owned,Top Rated Seller, , 
Broken: My Story of Addiction and Redemption,$4.58,5.0 out of 5 stars., ,Brand New, ,3 product ratings,"by Moyers, William Cope; Ketcham, Katherine "
"Celebrate Your Body (and Its Changes, Too!): The Ultimate Puberty Book for Girls",$4.99,5.0 out of 5 stars., ,Brand New, ,4 product ratings,"by Taylor, Sonya Renee "
"Celebrate Your Body (and Its Changes, Too!): The Ultimate Puberty Book for Girls",$4.99,5.0 out of 5 stars., ,Pre-Owned, ,4 product ratings,"by Taylor, Sonya Renee "
Smart but Scattered: The Revolutionary Executive Skills Approach to Helping...,$6.78,5.0 out of 5 stars., ,Pre-Owned, ,15 product ratings,by Peg Dawson; Richard Guare 
"Conversations with Milton H. Erickson, M.D.: Vol. 3 Changing Children and...",$8.55,5.0 out of 5 stars.,23 sold,Pre-Owned, ,2 product ratings,"by Erickson, Milton H. "
"The Everything Enneagram Book: Identify Your Type, Gain Insight Into Your...",$8.91,4.0 out of 5 stars., ,Brand New, ,1 product rating,"by Waters, John K. "
Emotionally Healthy Spirituality: It's Impossible to Be Spiritually Matu .. NEW,$9.22,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,8 product ratings, 
"Leader in You: How to Win Friends, Influence People, and Succeed in a...",$4.09,5.0 out of 5 stars.,23 sold, , ,12 product ratings,"by Carnegie, Dale "
Выгорание. Эмили Нагоски. Новый подход к избавлению от стресса. Книги в UK,$12.69, , ,Pre-Owned, , , 
"Dr. Steven R Gundry MD 4 Books Collection Set Plant Paradox, Longevity Paradox",$38.06, ,27 sold, , , , 
"Change Your Brain, Change Your Grades: The Secrets of Successful Students:...",$5.87,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating,"by Amen, Daniel G.; Amen, Chloe;... "
"The Secret to Love, Health, and Money: A Masterclass by Rhonda Byrne",$13.55,5.0 out of 5 stars.,224 sold,Brand New,Top Rated Seller,2 product ratings, 
Darwin's Worms By Adam Phillips,$3.19, ,11 sold,Brand New, , , 
"Bonk: The Curious Coupling of Science and Sex by Roach, Mary , hardcover",$4.59,4.5 out of 5 stars., ,Brand New,Top Rated Seller,3 product ratings, 
Something More: Excavating Your Authentic Self By Sarah Ban Bre .9780553812602,$3.19, ,26 sold, , , , 
"Life, and How to Survive it By Robin Skynner, John Cleese. 9780413660305",$4.42,3.0 out of 5 stars.,34 sold,Brand New, ,1 product rating, 
Conquer Negative Thinking for Teens: A Workbook to Break the Nine Thought...,$4.58, , ,Pre-Owned, , ,"by Alvord, Mary Karapetian; McGrath, Anne "
"Overcoming Autism: Finding the Answers, Strategies, and Hope That Can...",$5.05, , ,Brand New, , ,"by Koegel, Lynn Kern; LaZebnik, Claire "
Christine Warren Navigating Change (Paperback),$22.96, , ,Brand New,Top Rated Seller, , 
Nance Guilmartin Healing Conversations (Paperback),$19.88, , ,Brand New,Top Rated Seller, , 
Getting the Love You Want Workbook: The New Couples' Study Guide .. NEW,$9.55,4.0 out of 5 stars., ,Brand New,Top Rated Seller,5 product ratings, 
"Haunted Las Vegas, Nevada, Haunted America, Paperback",$14.29, , ,Brand New, , , 
Anthony Louis Tarot Plain and Simple (Paperback),$22.02,5.0 out of 5 stars., , ,Top Rated Seller,14 product ratings, 
"Love at Goon Park: Harry Harlow and the Science of Affection by Blum, Deborah",$5.78,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating,"by Blum, Deborah "
"Flow: The Psychology of Happiness by Csikszentmihalyi, Mihaly Paperback Book The",$8.87,4.0 out of 5 stars.,75 sold, , ,1 product rating, 
Acceptance and Mindfulness Toolbox for Children and Adolescents: 75+ Worksheets,$19.38,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating, 
Mark A. Yarhouse Richard E.  Modern Psychopathologies – A Comprehens (Hardback),$52.15, , ,Pre-Owned,Top Rated Seller, , 
"The Critique of Judgment by Kant, Immanuel",$6.65, , ,Brand New, , ,"by Kant, Immanuel "
John Cleese Creativity Book Monty Python Star Autographed Original Sig UK 1st HB,$43.14,5.0 out of 5 stars., ,Pre-Owned, ,5 product ratings, 
"Influence, New and Expanded UK: The Psychology of Persuasion, Cialdini PhD, Robe",$15.70,4.0 out of 5 stars., ,Brand New,Top Rated Seller,1 product rating, 
The Hungry Brain: Outsmarting the Instincts That Make Us Overeat,$5.19, , ,Brand New, , ,"by Guyenet, Stephan J. "
"Move Into Life: The Nine Essentials for Lifelong Vitality by Baniel, Anat",$5.18,5.0 out of 5 stars.,9 sold,Pre-Owned, ,5 product ratings,"by Baniel, Anat "
Arabic Book Peace Be Upon You My - رواية كتاب السلام عليك يا صاحبي ادهم الشرقاوي,$4.99, , ,Brand New, , , 
Althea Hayton A Healing Path for Womb Twin Survivors (Paperback),$28.04, , ,Brand New,Top Rated Seller, , 
On Caring Ri by Milton Mayeroff: New,$13.80,5.0 out of 5 stars., , , ,1 product rating, 
William H. McRaven Make Your Bed (Hardback),$16.79,5.0 out of 5 stars., ,Pre-Owned,Top Rated Seller,7 product ratings, 
"The Creative Journal: The Art of Finding Yourself by Capacchione, Lucia",$7.89, ,14 sold,Pre-Owned, , ,"by Capacchione, Lucia "
"Philip M. Bailey, M.D. Homeopathic Psychology (Paperback)",$31.25,5.0 out of 5 stars., ,Brand New,Top Rated Seller,2 product ratings, 
"Stop Thinking, Start Living: Discover Lifelong Happiness (Book Artwork May Va.",$4.26,4.5 out of 5 stars.,190 sold, , ,18 product ratings, 
Richard O'Connor Rewire (Paperback),$19.65,5.0 out of 5 stars., ,Brand New,Top Rated Seller,1 product rating, 
"The Simple Abundance Journal of Gratitude by Breathnach, Sarah Ban",$4.99,5.0 out of 5 stars.,144 sold, , ,36 product ratings,"by Breathnach, Sarah Ban "
Finding Flow: The Psychology of Engagement with Everyday Life (Masterminds...,$4.79,5.0 out of 5 stars., ,Pre-Owned, ,1 product rating,"by Csikszentmihalyi, Mihaly "
Couples Therapy Workbook for Healing: Emotionally Focused Therapy Techniques to,$8.88, , , ,Top Rated Seller, , 
Tarot Healer: Using the Cards to Deepen Your Chakra Healing Work,$14.50,5.0 out of 5 stars., ,Brand New, ,1 product rating, 
"The Philadelphia State Hospital at Byberry, Pennsylvania, Landmarks, Paperback",$14.29,5.0 out of 5 stars., ,Pre-Owned, ,2 product ratings, 
An Introduction to Systemic Therapy with Individuals: A Social Constructionist A,$13.68,5.0 out of 5 stars., , , ,1 product rating, 
Natural Born Heroes: The Lost Secrets of Strength and Endurance .9781846684579,$3.63,5.0 out of 5 stars.,67 sold,Brand New, ,2 product ratings, 
Jessica Grogan Encountering America (Paperback),$20.24, , , ,Top Rated Seller, , 
Ruth Kudzi How to Feel Better (Paperback),$18.38, , ,Pre-Owned,Top Rated Seller, , 
Identity: The Demand for Dignity and the Politics of Resentment,$4.69, , , , , ,"by Fukuyama, Francis "
"The Savage Mind by Levi-Strauss, Claude",$5.63, , ,Brand New, , ,"by Levi-Strauss, Claude "
The Life-Changing Magic of Not Giving a F**k: How to stop spen ..9781784298470,$4.26,4.5 out of 5 stars.,34 sold,Brand New, ,11 product ratings, 
Frank J. Sileo A World of Pausabilities (Hardback),$22.82,5.0 out of 5 stars., ,New (Other),Top Rated Seller,1 product rating, 
"Manifesting Change: It Couldn't Be Easier,Mike Dooley- 978158270",$13.57,5.0 out of 5 stars., ,Brand New, ,1 product rating, 
Miriam Feldman He Came in with It (Paperback),$27.34, , ,Brand New,Top Rated Seller, , 
"The Warrior Within: Own Your Power to Serve, Fight, Protect, and Heal",$6.90, , , , , ,"by Vanas, D. J. "
David Cooley Jessica Fern Polywise (Paperback),$18.54, , ,Brand New,Top Rated Seller, , 
12 Rules for Life: An Antidote to Chaos,$6.91,4.5 out of 5 stars., ,Brand New, ,217 product ratings, 
"America Fooled: The Truth about Antidepressants, Antipsychotics, and How...",$6.14,5.0 out of 5 stars., ,Brand New, ,1 product rating,"by Scott, Timothy "
"The Courage To Be Hated By Kisimi Ichiro, Psychology Of Alfred W. Adler...",$5.60, , ,Brand New, , ,by ??? ???; ?? ???? 
"AS-Level Psychology AQA A Complete Revision & Practice for exams until 2015 on,",$3.13,5.0 out of 5 stars.,67 sold, , ,10 product ratings, 
The Psychology Book (Paperback) DK Big Ideas,$31.21, , ,Brand New,Top Rated Seller, , 
Юваль Ной Харари | 21 урок для 21 века Russian Book📚 ( Мягкая Обложка),$19.90, , ,Brand New,Top Rated Seller, , 
The Creative Toolkit for Working with Grief and Bereavement - 9781787751460,$25.84, , , ,Top Rated Seller, , 
